phase,q_len,kv_len,batch,n_heads,n_kv_heads,head_dim,causal,source
cached_prefill,256,16384,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,32768,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,32768,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,32768,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,32768,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,65536,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,65536,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,65536,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,65536,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,131072,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,131072,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,131072,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,256,131072,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,512,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,512,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,512,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,512,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,1024,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,1024,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,1024,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,1024,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,2048,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,2048,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,2048,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,2048,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,4096,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,4096,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,4096,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,4096,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,8192,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,8192,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,8192,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,8192,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,16384,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,16384,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,16384,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,16384,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,32768,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,32768,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,32768,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,32768,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,65536,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,65536,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,65536,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,65536,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,131072,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,131072,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,131072,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,512,131072,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,1024,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,1024,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,1024,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,1024,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,2048,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,2048,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,2048,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,2048,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,4096,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,4096,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,4096,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,4096,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,8192,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,8192,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,8192,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,8192,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,16384,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,16384,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,16384,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,16384,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,32768,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,32768,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,32768,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,32768,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,65536,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,65536,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,65536,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,65536,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,131072,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,131072,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,131072,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,1024,131072,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,2048,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,2048,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,2048,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,2048,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,4096,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,4096,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,4096,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,4096,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,8192,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,8192,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,8192,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,8192,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,16384,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,16384,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,16384,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,16384,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,32768,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,32768,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,32768,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,32768,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,65536,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,65536,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,65536,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,65536,8,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,131072,1,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,131072,2,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,131072,4,2,1,256,1,Gemma-2-9B/tp8
cached_prefill,2048,131072,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,128,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,256,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,512,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,1024,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,2048,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,4096,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,8192,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,16384,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,32768,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,65536,320,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,1,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,2,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,4,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,8,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,16,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,32,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,64,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,128,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,256,2,1,256,1,Gemma-2-9B/tp8
decode,1,131072,320,2,1,256,1,Gemma-2-9B/tp8
prefill,128,128,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,256,256,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,512,512,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,1024,1024,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,2048,2048,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,4096,4096,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,8192,8192,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,16384,16384,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,32768,32768,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,65536,65536,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
prefill,131072,131072,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,128,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,128,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,128,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,128,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,256,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,256,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,256,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,256,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,512,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,512,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,512,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,512,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,1024,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,1024,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,1024,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,1024,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,2048,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,2048,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,2048,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,2048,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,4096,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,4096,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,4096,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,4096,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,8192,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,8192,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,8192,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,8192,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,16384,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,16384,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,16384,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,16384,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,32768,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,32768,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,32768,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,32768,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,65536,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,65536,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,65536,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,65536,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,131072,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,131072,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,131072,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,1,131072,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,128,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,128,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,128,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,128,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,256,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,256,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,256,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,256,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,512,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,512,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,512,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,512,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,1024,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,1024,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,1024,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,1024,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,2048,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,2048,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,2048,4,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,2048,8,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,4096,1,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
cached_prefill,2,4096,2,4,1,128,1,"Granite-3.0-8B/tp8,Llama-3.1-8B/tp8,Mixtral-8x7B/tp8,Qwen3.5-9B/tp8"
